URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/3-pokoje-balkon-wyzyny-ID4uIje,358 990 zł,6 994 zł/m²,"Wyżyny, Bydgoszcz, kujawsko-pomorskie",51.33m²,3 pokoje,brak informacji,wtórny,biuro nieruchomości,Brak danych,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-pod-klucz-nowy-blok-47m2-wolnosc-centru-ID4rh5f,490 000 zł,10 399 zł/m²,"ul. Wolność, Śródmieście, Radom, mazowieckie",47.12m²,3 pokoje,kotłownia,wtórny,prywatny,2021,,,
https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-inwestycyjny-32m2-loggia-ID4uVYk,Brak danych,Brak danych,"ul. Kaszubska, Oliwa, Gdańsk, pomorskie",32.19m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-ogrodek-bez-prowizji-ID4uizD,438 314 zł,13 400 zł/m²,"ul. Dożynkowa, Klecina, Krzyki, Wrocław, dolnośląskie",32.71m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4uhTr,606 780 zł,18 000 zł/m²,"ul. Centralna, Łęg, Czyżyny, Kraków, małopolskie",33.71m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/dwa-mieszkanie-pod-inwestycje-okazja-0-prowizji-ID4w5sd,565 500 zł,8 700 zł/m²,"Śródmieście, Gliwice, śląskie",65m²,2 pokoje,gazowe,wtórny,biuro nieruchomości,1983,,,
https://www.otodom.pl/pl/oferta/2-pokoje-klimatyzacja-parking-balkon-ID4waPk,999 998 zł,20 000 zł/m²,"ul. Podwale, Nadodrze, Śródmieście, Wrocław, dolnośląskie",50m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2018,,,
https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-ochota-rakowiec-ID4w1t1,829 000 zł,17 526 zł/m²,"Rakowiec, Ochota, Warszawa, mazowieckie",47.3m²,3 pokoje,brak informacji,wtórny,biuro nieruchomości,1970,Brak danych,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-bez-prowizji-ID4uaTO,Brak danych,Brak danych,"ul. Ludwika Zieleniewskiego, Grzegórzki, Grzegórzki, Kraków, małopolskie",61.73m²,3 pokoje,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowy-blok-2-pok-os-czarkowo-37m2-bez-pcc-prow-ID4uL33,469 000 zł,12 710 zł/m²,"Łężyca- Ciesielska, Łężyca, Zielona Góra, lubuskie",36.9m²,2 pokoje,miejskie,pierwotny,prywatny,2025,,,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-w-okolicy-al-wlokniarzy-ID4uHTi,459 000 zł,7 062 zł/m²,"ul. Lutomierska, Żubardź, Bałuty, Łódź, łódzkie",65m²,4 pokoje,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-balkon-bezposrednio-ID4uodc,1 007 000 zł,24 424 zł/m²,"ul. Zwrotnicza, Czyste, Wola, Warszawa, mazowieckie",41.23m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-ogrodek-bez-prowizji-ID4uh5d,Brak danych,Brak danych,"ul. Zygmunta Wojciechowskiego, Piątkowo, Stare Miasto, Poznań, wielkopolskie",38.1m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/okazja-3-pokojowe-z-balkonem-koszalinska-299000-ID4uQdZ,299 000 zł,6 362 zł/m²,"Słupsk, pomorskie",47m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/atrakcyjna-kawalerka-na-woli-ID4tXHe,555 000 zł,17 344 zł/m²,"ul. Obozowa, Koło, Wola, Warszawa, mazowieckie",32m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,1935,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/widokowe-mieszkanie-na-krakowskim-palaszowie-ID4wfVP,679 000 zł,14 505 zł/m²,"ul. Myśliwska, Płaszów, Podgórze, Kraków, małopolskie",46.81m²,2 pokoje,brak informacji,pierwotny,biuro nieruchomości,2020,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-balkon-ID4ugP5,Brak danych,Brak danych,"Wojciechowskiego 7/17, Piątkowo, Stare Miasto, Poznań, wielkopolskie",58.64m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/na-sprzedaz-2-pokojowe-mieszkanie-z-balkonem-ID4wgqp,399 000 zł,9 316 zł/m²,"Osiedle Honorata, Tychy, śląskie",42.83m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,1975,,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-w-centrum-od-reki-ID4wg5e,719 000 zł,7 814 zł/m²,"ul. Jagiellońska 83, Turzyn, Śródmieście, Szczecin, zachodniopomorskie",92.01m²,3 pokoje,gazowe,wtórny,biuro nieruchomości,1935,,,
https://www.otodom.pl/pl/oferta/mieszkanie-58-m-bielsko-biala-ID4wgs6,899 000 zł,15 500 zł/m²,"Biała Śródmieście, Bielsko-Biała, śląskie",58m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,2018,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-73-m2-pierwsze-pietro-ID4rZbp,440 000 zł,6 057 zł/m²,"ul. Józefa Poniatowskiego, Stalowa Wola, stalowowolski, podkarpackie",72.64m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-bemowie-blisko-metra-ID4uI4z,740 000 zł,14 962 zł/m²,"ul. Lajosa Kossutha, Jelonki Północne, Bemowo, Warszawa, mazowieckie",49.46m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,1978,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/apartament-widok-balkon-garaz-kominek-ID4rRto,690 000 zł,17 931 zł/m²,"ul. gen. Boruty-Spiechowicza, Zakopane, tatrzański, małopolskie",38.48m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2011,,,Brak danych
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-66m2-ogrodek-ID4uizX,772 579 zł,11 550 zł/m²,"ul. Dożynkowa, Klecina, Krzyki, Wrocław, dolnośląskie",66.89m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-67m2-balkon-bez-prowizji-ID4up9y,Brak danych,Brak danych,"ul. Wenecka, Julianów, Piaseczno, piaseczyński, mazowieckie",67.71m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sloneczne-rozkladowe-m2gotowe-do-wprowadzenia-ID4wgtq,600 000 zł,14 286 zł/m²,"ul. Śliczna, Huby, Krzyki, Wrocław, dolnośląskie",42m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/mieszkanie-nr-2-w-nowym-budynku-asnyka-41-ID4wgo2,Brak danych,Brak danych,"ul. Adama Asnyka, Czaszki, Kalisz, wielkopolskie",51.92m²,3 pokoje,miejskie,pierwotny,deweloper,2026,,,
https://www.otodom.pl/pl/oferta/kawalerka-na-tarchominie-ID4wgrz,470 000 zł,15 410 zł/m²,"Białołęka Dworska, Białołęka, Warszawa, mazowieckie",30.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2001,,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-ogrodek-bez-prowizji-ID4unO3,Brak danych,Brak danych,"ul. Kazimierza Wielkiego, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",55.28m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-na-woli-justowskiej-68-m2-ID4tNtd,1 399 000 zł,20 607 zł/m²,"Las Wolski, Zwierzyniec, Kraków, małopolskie",67.89m²,3 pokoje,gazowe,wtórny,biuro nieruchomości,2015,,,
https://www.otodom.pl/pl/oferta/4-pokoje-70m2-centrum-miasta-ID4uoA0,590 000 zł,8 389 zł/m²,"ul. Kaszubska, Centrum, Śródmieście, Szczecin, zachodniopomorskie",70.33m²,4 pokoje,gazowe,wtórny,prywatny,2012,,,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-97m2-2-balkony-ID4uEDq,Brak danych,Brak danych,"ul. Rokokowa, Huta, Bielany, Warszawa, mazowieckie",97.12m²,4 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-ID4umMR,Brak danych,Brak danych,"ul. Józefa Romana, Stołczyn, Północ, Szczecin, zachodniopomorskie",40.49m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowy-apartment-z-widokiem-na-morze-ID4rO49,1 200 000 zł,29 268 zł/m²,"ul. Antoniego Sułkowskiego, Kołobrzeg, kołobrzeski, zachodniopomorskie",41m²,2 pokoje,brak informacji,wtórny,prywatny,Brak danych,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/top-lokalizacja-2x-loggia-premium-eng-0-pcc-ID4wgrR,698 000 zł,14 542 zł/m²,"Kleczków, Psie Pole, Wrocław, dolnośląskie",48m²,2 pokoje,miejskie,pierwotny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/nowy-komfortowy-sloneczny-z-widokiem-doki-ID4wgst,1 210 000 zł,26 889 zł/m²,"ks. Jerzego Popiełuszki, Młyniska, Gdańsk, pomorskie",45m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2023,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokoje-balkon-piwnica-kozanow-okazja-ID4wf5d,394 900 zł,11 187 zł/m²,"ul. Dokerska, Pilczyce, Fabryczna, Wrocław, dolnośląskie",35.3m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,1980,,,
https://www.otodom.pl/pl/oferta/m3-w-piechowicach-deweloperka-taras-tylko-5900-ID4wgpp,345 858 zł,5 900 zł/m²,"ul. Szkolna, Piechowice, karkonoski, dolnośląskie",58.62m²,2 pokoje,elektryczne,pierwotny,biuro nieruchomości,2023,,Brak danych,
https://www.otodom.pl/pl/oferta/mieszkanie-50-m-jaworze-ID4wgtk,599 900 zł,11 998 zł/m²,"Jaworze, Jaworze, bielski, śląskie",50m²,3 pokoje,brak informacji,wtórny,biuro nieruchomości,1970,Brak danych,,Brak danych
https://www.otodom.pl/pl/oferta/4-pokojowy-apartament-88m2-balkon-ID4ug6o,1 763 956 zł,20 036 zł/m²,"ul. Kardynała Wyszyńskiego, Śródmieście, Gdynia, pomorskie",88.04m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-wyposazone-balkon-os-chrobrego-ID4tLXo,657 000 zł,10 478 zł/m²,"Piątkowo, Stare Miasto, Poznań, wielkopolskie",62.7m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,1980,,,
https://www.otodom.pl/pl/oferta/mieszkania-zawoja-ID4oNg6,375 160 zł,8 300 zł/m²,"Zawoja, Zawoja, suski, małopolskie",45.2m²,2 pokoje,gazowe,pierwotny,prywatny,2023,,,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-87m2-taras-bez-posrednikow-ID4unP1,Brak danych,Brak danych,"ul. Kazimierza Wielkiego, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",87.81m²,4 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokoje-piekna-okolica-blisko-centrum-ID4wgtF,496 304 zł,16 910 zł/m²,"ul. Jedności Narodowej, Ołbin, Śródmieście, Wrocław, dolnośląskie",29.35m²,2 pokoje,miejskie,pierwotny,biuro nieruchomości,2026,,,
https://www.otodom.pl/pl/oferta/piekne-2-pokoje-z-ogrodkiem-15-min-do-warszawy-ID4tT3B,550 000 zł,13 095 zł/m²,"ul. Jedności 32, Lesznowola, Lesznowola, piaseczyński, mazowieckie",42m²,2 pokoje,miejskie,pierwotny,biuro nieruchomości,2024,,,
https://www.otodom.pl/pl/oferta/kupujacy-nie-placi-prowizji-2-pokojowe-ID4wgpW,737 527 zł,16 033 zł/m²,"ul. Jedności Narodowej, Ołbin, Śródmieście, Wrocław, dolnośląskie",46m²,2 pokoje,miejskie,pierwotny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/wilczak-swiezo-wykonczone-obok-tramwaj-cytadela-ID4uOmt,898 000 zł,13 815 zł/m²,"ul. Wilczak 16i, Winogrady, Stare Miasto, Poznań, wielkopolskie",65m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,2024,,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4u8Wd,Brak danych,Brak danych,"ul. Wołowa, Politechniczna, Polesie, Łódź, łódzkie",60.81m²,3 pokoje,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-39-m-warszawa-ID4wgo9,778 000 zł,19 949 zł/m²,"ul. Powązkowska, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",39m²,2 pokoje,brak informacji,wtórny,biuro nieruchomości,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-31-m-warszawa-ID4wgtD,480 000 zł,15 484 zł/m²,"ul. Opinogórska, Gocław, Praga-Południe, Warszawa, mazowieckie",31m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,1970,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-45m2-parter-ID4wgtI,280 000 zł,6 251 zł/m²,"ul. 17 Pionierów, Krosno Odrzańskie, Krosno Odrzańskie, krośnieński, lubuskie",44.79m²,2 pokoje,gazowe,wtórny,prywatny,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pok-do-wejscia-ruczaj-wysoki-standard-ID4ufes,657 000 zł,19 194 zł/m²,"Kobierzyn, Dębniki, Kraków, małopolskie",34.23m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2010,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokoje-w-michalowie-w-okolicach-szczebrzeszyna-ID4w7W3,195 000 zł,3 491 zł/m²,"Michalów, Sułów, zamojski, lubelskie",55.86m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/3-pokojowe-ruczaj-gotowe-bezprowizyjnie-ID4w801,910 241 zł,14 929 zł/m²,"ul. Kobierzyńska, Ruczaj, Dębniki, Kraków, małopolskie",60.97m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,2024,,Brak danych,
https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-z-widokiem-na-park-solacki-ID4u4cA,2 900 000 zł,10 247 zł/m²,"ul. Małopolska, Sołacz, Jeżyce, Poznań, wielkopolskie",283m²,7 pokoi,gazowe,wtórny,biuro nieruchomości,1930,,,
https://www.otodom.pl/pl/oferta/osiedle-arkady-2pokoje-idealne-pod-inwestycje-ID4q21Z,431 970 zł,11 900 zł/m²,"Żródlana, Szczepanowice - Wójtowa Wieś, Opole, opolskie",36.3m²,2 pokoje,miejskie,pierwotny,deweloper,2026,,,
https://www.otodom.pl/pl/oferta/okazja-bezczynszowe-mieszkanie-w-koscianie-ID4u6Pi,388 000 zł,10 486 zł/m²,"os. Konstytucji 3 Maja, Kościan, kościański, wielkopolskie",37m²,1 pokój,gazowe,wtórny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-z-pieknym-widokiem-ID4w3Ic,539 000 zł,12 988 zł/m²,"ul. Wejherowska, Popowice Północne, Fabryczna, Wrocław, dolnośląskie",41.5m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/bezposrednio-stylowe-po-remoncie-z-pieknym-widokie-ID4w17l,426 900 zł,8 055 zł/m²,"Staszica, Gorzów Wielkopolski, lubuskie",53m²,3 pokoje,miejskie,wtórny,prywatny,1984,,,
https://www.otodom.pl/pl/oferta/rodzinne-mieszkanie-z-ogrodkiem-oddane-do-uzytku-ID4wgnM,859 000 zł,11 147 zł/m²,"Zofii Gumińskiej, Zawidawie, Psie Pole, Wrocław, dolnośląskie",77.06m²,4 pokoje,miejskie,pierwotny,biuro nieruchomości,2023,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/blisko-nowej-linii-tramwajowej-rondo-polsadu-ID4uGKB,810 000 zł,17 419 zł/m²,"ul. Promienistych, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",46.5m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2021,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkania-4-pok-z-wlasnym-ogrodkiem-na-zlotnie-ID4uEeR,699 000 zł,8 585 zł/m²,"ul. Podchorążych, Złotno, Polesie, Łódź, łódzkie",81.42m²,4 pokoje,brak informacji,pierwotny,biuro nieruchomości,2025,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/inwestycja-z-potencjalem-nowoczesne-3-pokoje-ID4uoi8,857 000 zł,13 496 zł/m²,"Czechów Południowy, Lublin, lubelskie",63.5m²,3 pokoje,brak informacji,wtórny,biuro nieruchomości,2017,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-cieple-i-jasne-2-pokojowe-mieszkanie-ID4uVjb,490 000 zł,10 470 zł/m²,"ul. Rugiańska, Drzetowo-Grabowo, Śródmieście, Szczecin, zachodniopomorskie",46.8m²,2 pokoje,miejskie,wtórny,prywatny,1971,,,
https://www.otodom.pl/pl/oferta/200-m-od-dworca-wysoki-standard-garaz-3-pokoje-ID4wgp6,489 999 zł,10 103 zł/m²,"Żyrardów, żyrardowski, mazowieckie",48.5m²,3 pokoje,gazowe,wtórny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/dwa-piekne-po-generalnym-remoncie-ID4wgoG,599 000 zł,13 614 zł/m²,"ul. Sochaczewska, Wrzeszcz Dolny, Gdańsk, pomorskie",44m²,3 pokoje,elektryczne,wtórny,biuro nieruchomości,1920,,Brak danych,
https://www.otodom.pl/pl/oferta/wygoda-styl-bezpieczenstwo-widok-wizyta3d-ID4waoT,1 650 000 zł,24 286 zł/m²,"ul. Księcia Witolda, Nadodrze, Śródmieście, Wrocław, dolnośląskie",67.94m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,2021,,,
https://www.otodom.pl/pl/oferta/super-2-pokoje-balkon-miejsce-w-garazu-komorka-ID4wgnr,625 100 zł,14 000 zł/m²,"Leśnica, Fabryczna, Wrocław, dolnośląskie",44.65m²,2 pokoje,kotłownia,wtórny,biuro nieruchomości,2024,,,Brak danych
https://www.otodom.pl/pl/oferta/tu-zrealizujesz-swoje-marzenia-ID4rXtX,275 000 zł,5 095 zł/m²,"Racibórz, raciborski, śląskie",53.97m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,1960,,,Brak danych
https://www.otodom.pl/pl/oferta/125-metrowe-mieszkanie-z-ogrodkiem-ID4uffD,799 000 zł,9 309 zł/m²,"ul. Łąkówek, Marki, wołomiński, mazowieckie",85.83m²,5 pokoi,gazowe,wtórny,biuro nieruchomości,2014,Brak danych,,
https://www.otodom.pl/pl/oferta/nowe-dwupokojowe-z-winda-sloneczne-krowodrza-ID4w6yZ,659 000 zł,16 405 zł/m²,"ul. Oboźna, Krowodrza, Krowodrza, Kraków, małopolskie",40.17m²,2 pokoje,gazowe,wtórny,biuro nieruchomości,2024,,,
https://www.otodom.pl/pl/oferta/prabuty-ul-jagielly-22-1-pietro-ID4u49V,299 999 zł,5 034 zł/m²,"Ul.Jagiełły, Prabuty, Prabuty, kwidzyński, pomorskie",59.6m²,4 pokoje,miejskie,wtórny,prywatny,1982,,,
https://www.otodom.pl/pl/oferta/apartament-88-5m2-w-centrum-bydgoszczy-ID4wgoJ,569 000 zł,6 429 zł/m²,"Bocianowo, Bydgoszcz, kujawsko-pomorskie",88.5m²,3 pokoje,gazowe,wtórny,biuro nieruchomości,1900,,,
https://www.otodom.pl/pl/oferta/mieszkanie-25-m2-stan-derweloperski-ID4wgo1,268 000 zł,10 497 zł/m²,"Bocianowo, Bydgoszcz, kujawsko-pomorskie",25.53m²,2 pokoje,miejskie,pierwotny,deweloper,2024,,,
https://www.otodom.pl/pl/oferta/kawalerka-na-odra-szybki-dojazd-do-centrum-ID4wgnG,496 304 zł,16 910 zł/m²,"ul. Jedności Narodowej, Ołbin, Śródmieście, Wrocław, dolnośląskie",29.35m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2026,,,
https://www.otodom.pl/pl/oferta/salon-z-aneksem-i-wydzielona-sypialnia-blok-z-co-ID4wgq7,224 000 zł,8 960 zł/m²,"ul. Bezpieczna, Radzionków, tarnogórski, śląskie",25m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,,,
https://www.otodom.pl/pl/oferta/pilsudskiego-kawalerka-z-oddzielna-kuchnia-ID4uqBU,160 000 zł,5 092 zł/m²,"ul. Józefa Piłsudskiego, Hrubieszów, hrubieszowski, lubelskie",31.42m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-na-tarninowie-ID4w8l9,415 000 zł,5 253 zł/m²,"Legnica, dolnośląskie",79m²,3 pokoje,gazowe,wtórny,prywatny,Brak danych,,,
https://www.otodom.pl/pl/oferta/mieszkanie-marzen-ID4wgpB,553 469 zł,11 900 zł/m²,"Kolonia Gosławicka, Opole, opolskie",46.51m²,2 pokoje,miejskie,pierwotny,biuro nieruchomości,2025,,,Brak danych
https://www.otodom.pl/pl/oferta/stylowe-2-pokoje-od-zaraz-gotowe-do-wejscia-ID4w4oa,685 000 zł,13 991 zł/m²,"ul. Feniksa, Józefosław, Piaseczno, piaseczyński, mazowieckie",48.96m²,2 pokoje,gazowe,wtórny,biuro nieruchomości,2014,,Brak danych,
https://www.otodom.pl/pl/oferta/m4-na-parterze-w-jastrzebiu-ul-turystyczna-ID4wgsT,240 000 zł,4 309 zł/m²,"Jastrzębie-Zdrój, śląskie",55.7m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/gotowehala-15tyszobacz-na-zywoobok-manufaktury-ID4w1u5,371 633 zł,9 780 zł/m²,"Stare Polesie, Polesie, Łódź, łódzkie",38m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2024,,,
https://www.otodom.pl/pl/oferta/mieszkanie-plus-poddasze-garaz-2-miejsca-ID4wg0c,1 385 000 zł,12 647 zł/m²,"Międzylesie, Wawer, Warszawa, mazowieckie",109.51m²,4 pokoje,gazowe,pierwotny,biuro nieruchomości,2025,,,Brak danych
https://www.otodom.pl/pl/oferta/3pok-na-strzezonym-osiedlu-gotowe-do-zamieszkania-ID4uL5C,1 090 000 zł,20 998 zł/m²,"ul. Gumińska, Odolany, Wola, Warszawa, mazowieckie",51.91m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,2022,,Brak danych,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-bez-prowizji-ID4uoqW,2 238 000 zł,42 012 zł/m²,"ul. Żelazna, Mirów, Wola, Warszawa, mazowieckie",53.27m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-66m2-taras-bez-prowizji-ID4uprq,650 000 zł,9 703 zł/m²,"ul. Narutowicza, Błonie, Błonie, warszawski zachodni, mazowieckie",66.99m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/ogrody-ochota-idealna-inwestycja-bez-prowizji-ID4uL26,1 515 600 zł,18 000 zł/m²,"al. Aleja Krakowska 291, Rakowiec, Ochota, Warszawa, mazowieckie",84.2m²,4 pokoje,miejskie,wtórny,biuro nieruchomości,2014,,,
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-bezposrednio-ID4uaUs,Brak danych,Brak danych,"ul. Ludwika Zieleniewskiego, Grzegórzki, Grzegórzki, Kraków, małopolskie",40.73m²,2 pokoje,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/idealne-dla-singla-pary-na-forcie-sluzew-z-garazem-ID4wgpP,1 099 000 zł,23 891 zł/m²,"ul. Fort Służew, Stary Służew, Ursynów, Warszawa, mazowieckie",46m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2019,,,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-z-widokiem-na-zatoke-ID4uVbb,599 000 zł,14 121 zł/m²,"ul. Sztormowa, Żabianka, Gdańsk, pomorskie",42.42m²,2 pokoje,brak informacji,wtórny,biuro nieruchomości,1976,Brak danych,,Brak danych
https://www.otodom.pl/pl/oferta/centrum-promocja-balkon-skomunikowane-0-pcc-ID4wgtA,755 000 zł,13 727 zł/m²,"Ołbin, Śródmieście, Wrocław, dolnośląskie",55m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/duza-kawalerka-w-centrum-wrzeszcza-ID4wgoz,519 000 zł,12 975 zł/m²,"Aleja Grunwaldzka, Wrzeszcz Górny, Gdańsk, pomorskie",40m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1960,,,
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-ID4uh3p,Brak danych,Brak danych,"ul. Krakowska, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",40.02m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-w-nowym-budownictwie-ID4umj6,459 000 zł,12 405 zł/m²,"Łężyca, Zielona Góra, lubuskie",37m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2025,,Brak danych,
